time,open,high,low,close,volume
2022-11-30 07:00:00,66.45,66.45,65.25,66.29,1995600
2022-12-01 07:00:00,65.33,66.37,65.33,65.97,2216800
2022-12-02 07:00:00,65.89,67.25,65.65,67.25,2521800
2022-12-05 07:00:00,67.33,68.53,67.33,68.05,2066000
2022-12-06 07:00:00,68.05,68.13,66.05,66.05,1395300
2022-12-07 07:00:00,66.45,67.49,65.49,66.05,1839600
2022-12-08 07:00:00,66.45,67.25,64.85,64.85,1597100
2022-12-09 07:00:00,64.85,65.49,64.04,64.04,2408500
2022-12-12 07:00:00,64.28,65.57,62.76,62.84,3142700
2022-12-13 07:00:00,62.92,63.56,61.8,62.44,3610400
2022-12-14 07:00:00,63.56,63.56,62.04,62.04,3522100
2022-12-15 07:00:00,62.04,63.4,61.88,62.12,2595300
2022-12-16 07:00:00,62.2,63.08,62.12,62.44,3002000
2022-12-19 07:00:00,62.84,62.84,61.64,61.64,2422700
2022-12-20 07:00:00,61.88,63.8,61.56,63.0,3030300
2022-12-21 07:00:00,63.8,64.53,63.64,63.8,2305500
2022-12-22 07:00:00,64.62,64.78,62.75,62.75,1587300
2022-12-23 07:00:00,62.83,63.72,62.09,62.09,1561800
2022-12-26 07:00:00,62.26,63.24,61.85,61.93,1657600
2022-12-27 07:00:00,62.58,63.56,61.93,62.42,1586800
2022-12-28 07:00:00,62.5,63.56,62.42,62.75,1188500
2022-12-29 07:00:00,63.07,63.72,62.75,62.75,1329700
2022-12-30 07:00:00,63.56,63.56,62.01,62.01,1199300
2023-01-03 07:00:00,62.34,63.97,62.09,63.97,1496000
2023-01-04 07:00:00,64.13,64.62,64.05,64.62,1089800
2023-01-05 07:00:00,64.62,66.33,64.38,66.17,2469800
2023-01-06 07:00:00,66.0,66.17,64.86,65.03,1269700
2023-01-09 07:00:00,65.11,65.76,64.86,65.76,948300
2023-01-10 07:00:00,65.92,66.41,65.68,66.0,1196000
2023-01-11 07:00:00,66.0,66.49,64.7,64.7,1534700
2023-01-12 07:00:00,65.11,65.35,64.62,65.19,684900
2023-01-13 07:00:00,65.35,66.09,65.27,65.68,1449000
2023-01-16 07:00:00,65.68,65.84,64.7,64.7,654700
2023-01-17 07:00:00,65.35,66.0,64.7,65.92,1671400
2023-01-18 07:00:00,65.92,66.41,65.76,66.25,1297900
2023-01-19 07:00:00,65.84,66.41,65.19,66.25,2627700
2023-01-27 07:00:00,66.33,66.74,64.86,65.19,2331800
2023-01-30 07:00:00,65.19,65.19,64.7,64.7,1614000
2023-01-31 07:00:00,64.54,64.78,62.66,62.83,4817500
2023-02-01 07:00:00,63.32,63.4,62.66,62.91,1810400
2023-02-02 07:00:00,63.07,63.15,62.5,62.5,1494400
2023-02-03 07:00:00,62.75,62.83,61.85,61.93,1855200
2023-02-06 07:00:00,61.85,63.15,61.85,63.07,1910700
2023-02-07 07:00:00,63.24,63.24,62.01,62.01,1274400
2023-02-08 07:00:00,62.09,62.42,61.69,61.77,1550000
2023-02-09 07:00:00,61.77,61.93,61.12,61.12,1593600
2023-02-10 07:00:00,61.12,61.85,61.12,61.85,1236100
2023-02-13 07:00:00,61.85,61.85,60.38,61.36,1569000
2023-02-14 07:00:00,61.36,61.69,60.63,60.87,1073500
2023-02-15 07:00:00,60.87,61.93,60.63,61.93,1443500
2023-02-16 07:00:00,61.93,62.34,61.6,62.34,691300
2023-02-17 07:00:00,62.01,62.26,61.36,61.93,777000
2023-02-20 07:00:00,61.93,63.15,61.52,63.15,1385300
2023-02-21 07:00:00,63.15,63.24,62.5,62.91,888300
2023-02-22 07:00:00,62.18,62.5,61.52,61.52,1295600
2023-02-23 07:00:00,61.52,62.66,60.63,61.69,2327900
2023-02-24 07:00:00,61.69,61.93,60.71,60.87,1681000
2023-02-27 07:00:00,60.87,61.85,60.3,61.28,1112500
2023-02-28 07:00:00,61.52,61.85,61.2,61.52,1034300
2023-03-01 07:00:00,61.2,62.75,61.12,62.66,1635500
2023-03-02 07:00:00,62.66,62.66,62.01,62.34,1088800
2023-03-03 07:00:00,61.12,62.58,61.12,61.93,704200
2023-03-06 07:00:00,61.93,62.42,61.12,61.12,891800
2023-03-07 07:00:00,61.85,62.09,61.52,61.77,1170900
2023-03-08 07:00:00,61.28,62.34,61.12,62.34,1244400
2023-03-09 07:00:00,62.09,62.83,62.09,62.34,1389700
2023-03-10 07:00:00,62.34,62.91,62.01,62.66,1427700
2023-03-13 07:00:00,62.58,62.83,62.42,62.66,1824500
2023-03-14 07:00:00,62.18,62.66,61.6,62.42,1735100
2023-03-15 07:00:00,62.42,62.99,62.34,62.83,1960200
2023-03-16 07:00:00,62.75,62.83,61.85,62.26,1529200
2023-03-17 07:00:00,62.26,62.26,60.71,60.71,2432800
2023-03-20 07:00:00,61.12,61.12,60.38,60.55,1609600
2023-03-21 07:00:00,60.63,61.2,60.46,60.63,1350200
2023-03-22 07:00:00,60.79,60.87,60.63,60.63,900200
2023-03-23 07:00:00,60.55,61.36,60.3,61.36,1285000
2023-03-24 07:00:00,61.12,61.52,60.95,61.12,932300
2023-03-27 07:00:00,61.12,61.12,60.55,60.79,1371500
2023-03-28 07:00:00,60.71,61.36,60.63,60.63,1650000
2023-03-29 07:00:00,60.87,61.03,60.63,61.03,907400
